copom_date,delta_selic,ticker,return_30d,year,ticker_clean,sector,industry,longName,shortName,avg_volatility_20d,max_drawdown_pct,avg_volume,total_return_pct
2020-08-06,-0.25,KLBN11.SA,8.409162092483369,2020,KLBN11,Basic Materials,Paper & Paper Products,Klabin S.A.,KLABIN S/A  UNT     N2,41.0513,-42.01,6516567.0,62.6537
2020-08-06,-0.25,LREN3.SA,7.1263189032974905,2020,LREN3,Consumer Cyclical,Department Stores,Lojas Renner S.A.,LOJAS RENNERON      NM,53.2191,-50.6158,10347832.0,40.1955
2020-08-06,-0.25,MBRF3.SA,20.63492419061992,2020,MBRF3,Consumer Defensive,Packaged Foods,MBRF Global Foods Company S.A.,MARFRIG     ON      NM,57.192,-53.9671,13881841.0,98.7671
2020-08-06,-0.25,MGLU3.SA,3.642732369995838,2020,MGLU3,Consumer Cyclical,Specialty Retail,Magazine Luiza S.A.,MAGAZ LUIZA ON      NM,56.8335,-51.045,5797471.0,920.1276
2020-08-06,-0.25,MOTV3.SA,-0.4837628042085318,2020,MOTV3,Industrials,Infrastructure Operations,Motiva Infraestrutura de Mobilidade S.A.,MOTIVA SA   ON      NM,54.9636,-50.5976,9404261.0,-6.2034
2020-08-06,-0.25,MRVE3.SA,-3.3423078571122478,2020,MRVE3,Real Estate,Real Estate - Development,MRV Engenharia e Participações S.A.,MRV         ON      NM,58.8735,-53.8807,5272623.0,62.9352
2020-08-06,-0.25,MULT3.SA,-2.4122740299817647,2020,MULT3,Real Estate,Real Estate Services,Multiplan Empreendimentos Imobiliários S.A.,MULTIPLAN   ON      N2,58.0419,-51.5766,6241834.0,3.4306
2020-08-06,-0.25,PETR3.SA,0.08578214583829791,2020,PETR3,Energy,Oil & Gas Integrated,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   ON  EJ  N2,57.4013,-66.5456,22613626.0,72.6894
2020-08-06,-0.25,PETR4.SA,0.5704260399014727,2020,PETR4,Energy,Oil & Gas Integrated,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   PN  EX  N2,54.2151,-63.3561,75349714.0,84.5737
2020-08-06,-0.25,POMO4.SA,6.007075968483022,2020,POMO4,Industrials,Farm & Heavy Construction Machinery,Marcopolo S.A.,MARCOPOLO   PN      N2,57.9957,-60.7956,12752997.0,-21.2834
2020-08-06,-0.25,PRIO3.SA,0.364551312859418,2020,PRIO3,Energy,Oil & Gas E&P,Prio S.A.,PRIO        ON      NM,90.8834,-78.791,22072996.0,721.416
2020-08-06,-0.25,PSSA3.SA,-6.958649825632357,2020,PSSA3,Financial Services,Insurance - Diversified,Porto Seguro S.A.,PORTO SEGUROON      NM,34.8091,-38.5453,2074288.0,60.6317
2020-08-06,-0.25,RADL3.SA,-5.60454365120715,2020,RADL3,Healthcare,Pharmaceutical Retailers,Raia Drogasil S.A.,RAIADROGASILON      NM,39.0792,-26.1218,8294618.0,41.6085
2020-08-06,-0.25,RAIL3.SA,-4.2434779510236,2020,RAIL3,Industrials,Railroads,Rumo S.A.,RUMO S.A.   ON      NM,48.7076,-45.8712,10677417.0,48.1139
2020-08-06,-0.25,RENT3.SA,-0.11809586777351555,2020,RENT3,Industrials,Rental & Leasing Services,Localiza Rent a Car S.A.,LOCALIZA    ON      NM,59.9113,-57.9113,7563018.0,227.2076
2020-08-06,-0.25,SANB11.SA,3.965833072286018,2020,SANB11,Financial Services,Banks - Regional,Banco Santander (Brasil) S.A.,SANTANDER BRUNT,49.8863,-52.5147,2867153.0,63.9473
2020-08-06,-0.25,SBSP3.SA,-17.364248121228055,2020,SBSP3,Utilities,Utilities - Regulated Water,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,SABESP      ON      NM,50.6007,-54.0394,20010197.0,40.1408
2020-08-06,-0.25,SLCE3.SA,6.4339658931211074,2020,SLCE3,Consumer Defensive,Farm Products,SLC Agrícola S.A.,SLC AGRICOLAON      NM,40.5406,-29.2035,3367903.0,123.9387
2020-08-06,-0.25,SUZB3.SA,2.9450025667287383,2020,SUZB3,Basic Materials,Paper & Paper Products,Suzano S.A.,SUZANO S.A. ON      NM,49.7516,-45.2158,8327028.0,216.4833
2020-08-06,-0.25,TAEE11.SA,1.4204358356471936,2020,TAEE11,Utilities,Utilities - Regulated Electric,Transmissora Aliança de Energia Elétrica S.A.,TAESA       UNT     N2,21.3752,-23.694,2407862.0,111.4836
2020-08-06,-0.25,TIMS3.SA,-4.409872519751612,2020,TIMS3,Communication Services,Telecom Services,TIM S.A.,TIM         ON      NM,42.0561,-32.3579,8178870.0,22.1117
2020-08-06,-0.25,TOTS3.SA,-3.812669712702288,2020,TOTS3,Technology,Software - Application,TOTVS S.A.,TOTVS       ON      NM,52.1559,-49.7133,6552415.0,193.885
2020-08-06,-0.25,UGPA3.SA,11.810631007959561,2020,UGPA3,Energy,Oil & Gas Refining & Marketing,Ultrapar Participações S.A.,ULTRAPAR    ON      NM,59.2788,-61.0727,18138869.0,-34.3254
2020-08-06,-0.25,USIM5.SA,28.31324411675784,2020,USIM5,Basic Materials,Steel,Usinas Siderúrgicas de Minas Gerais S.A.,USIMINAS    PNA     N1,65.4129,-65.7966,21351521.0,56.9021
2020-08-06,-0.25,VALE3.SA,0.06618996690470613,2020,VALE3,Basic Materials,Other Industrial Metals & Mining,Vale S.A.,VALE        ON      NM,44.8267,-40.5509,30246277.0,133.2415
2020-08-06,-0.25,VBBR3.SA,1.2211715513551935,2020,VBBR3,Consumer Cyclical,Specialty Retail,Vibra Energia S.A.,VIBRA       ON      NM,51.0846,-55.8057,8672813.0,18.9324
2020-08-06,-0.25,VIVA3.SA,12.274539300968001,2020,VIVA3,Consumer Cyclical,Luxury Goods,Vivara Participações S.A.,VIVARA S.A. ON      NM,66.3185,-67.2272,1724375.0,25.3444
2020-08-06,-0.25,VIVT3.SA,-3.3924608059253902,2020,VIVT3,Communication Services,Telecom Services,Telefônica Brasil S.A.,TELEF BRASILON  EJ,37.1989,-23.261,744126.0,46.304
2020-08-06,-0.25,WEGE3.SA,-5.7852210900291245,2020,WEGE3,Industrials,Electrical Equipment & Parts,WEG S.A.,WEG         ON      NM,50.0956,-46.6677,12344485.0,310.1011
2020-08-06,-0.25,YDUQ3.SA,-13.673084413380066,2020,YDUQ3,Consumer Defensive,Education & Training Services,Yduqs Participações S.A.,YDUQS PART  ON      NM,64.0213,-63.5689,3890989.0,8.053
2021-03-18,0.75,ABEV3.SA,1.2820577674839573,2021,ABEV3,Consumer Defensive,Beverages - Brewers,Ambev S.A.,AMBEV S/A   ON,29.2669,-23.4694,24324766.0,-19.2643
2021-03-18,0.75,ALOS3.SA,1.93888444211201,2021,ALOS3,Real Estate,Real Estate Services,Allos S.A.,ALLOS       ON      NM,38.0729,-40.1933,1455344.0,-9.5947
2021-03-18,0.75,ASAI3.SA,11.788609994792498,2021,ASAI3,Consumer Defensive,Grocery Stores,Sendas Distribuidora S.A.,ASSAI       ON      NM,28.0143,-35.9644,10106080.0,-8.6596
2021-03-18,0.75,AXIA3.SA,7.013848636488662,2021,AXIA3,Utilities,Utilities - Renewable,AXIA Energia SA,AXIA ENERGIAON      NM,40.8011,-32.5836,6330271.0,104.8847
2021-03-18,0.75,AZZA3.SA,9.268170981429469,2021,AZZA3,Consumer Cyclical,Footwear & Accessories,Azzas 2154 S.A.,AZZAS 2154  ON  ATZ NM,33.8154,-33.3796,723640.0,46.8847
2021-03-18,0.75,B3SA3.SA,1.6296397350233915,2021,B3SA3,Financial Services,Financial Data & Stock Exchanges,"B3 S.A. - Brasil, Bolsa, Balcão",B3          ON      NM,36.1232,-46.1879,42962121.0,68.9223
2021-03-18,0.75,BBAS3.SA,-3.029329794731128,2021,BBAS3,Financial Services,Banks - Regional,Banco do Brasil S.A.,BRASIL      ON  EJ  NM,30.5501,-28.9076,31911556.0,8.9066
2021-03-18,0.75,BBDC3.SA,-0.6971103859902184,2021,BBDC3,Financial Services,Banks - Regional,Banco Bradesco S.A.,BRADESCO    ON  EJ  N1,30.2782,-30.8877,7919603.0,-5.662
2021-03-18,0.75,BBDC4.SA,-2.3215373463296163,2021,BBDC4,Financial Services,Banks - Regional,Banco Bradesco S.A.,BRADESCO    PN  EJ  N1,31.5684,-31.3139,47953441.0,3.4401
2021-03-18,0.75,BBSE3.SA,-3.142853096211795,2021,BBSE3,Financial Services,Insurance - Diversified,BB Seguridade Participações S.A.,BBSEGURIDADEON      NM,23.6663,-36.0533,6038552.0,-0.0834
2021-03-18,0.75,BEEF3.SA,16.223664598991938,2021,BEEF3,Consumer Defensive,Packaged Foods,Minerva S.A.,MINERVA     ON      NM,37.9316,-30.4464,8863650.0,11.3923
2021-03-18,0.75,BPAC11.SA,8.871300613716816,2021,BPAC11,Financial Services,Capital Markets,Banco BTG Pactual S.A.,BTGP BANCO  UNT     N2,38.793,-37.9159,12659790.0,409.1816
2021-03-18,0.75,BRAP4.SA,27.84494270855138,2021,BRAP4,Financial Services,Asset Management,Bradespar S.A.,BRADESPAR   PN      N1,35.7299,-36.2803,6313304.0,249.6209
2021-03-18,0.75,BRAV3.SA,-5.454549409388654,2021,BRAV3,Energy,Oil & Gas E&P,Brava Energia S.A.,BRAVA       ON      NM,49.5279,-43.3307,1757481.0,61.5031
2021-03-18,0.75,BRKM5.SA,34.4271145679808,2021,BRKM5,Basic Materials,Chemicals,Braskem S.A.,BRASKEM     PNA     N1,48.5612,-34.1456,3563860.0,66.4045
2021-03-18,0.75,CEAB3.SA,25.73527929819164,2021,CEAB3,Consumer Cyclical,Specialty Retail,C&A Modas S.A.,CEA MODAS   ON      NM,47.1636,-61.1365,2403388.0,-65.3437
2021-03-18,0.75,CMIG4.SA,3.200030978209001,2021,CMIG4,Utilities,Utilities - Regulated Electric,Companhia Energética de Minas Gerais - CEMIG,CEMIG       PN      N1,28.9398,-25.5082,16523159.0,183.531
2021-03-18,0.75,CMIN3.SA,12.19222742702577,2021,CMIN3,Basic Materials,Steel,CSN Mineração S.A.,CSNMINERACAOON      N2,39.8965,-50.4206,8745174.0,-23.3682
2021-03-18,0.75,COGN3.SA,0.721146572715714,2021,COGN3,Consumer Defensive,Education & Training Services,Cogna Educação S.A.,COGNA ON    ON      NM,48.8652,-51.2448,47324133.0,-85.9478
2021-03-18,0.75,CPFE3.SA,-1.4204523728562846,2021,CPFE3,Utilities,Utilities - Regulated Electric,CPFL Energia S.A.,CPFL ENERGIAON      NM,26.8423,-23.8725,2644287.0,71.2473
2021-03-18,0.75,CPLE3.SA,-3.7266193227938893,2021,CPLE3,Utilities,Utilities - Regulated Electric,Companhia Paranaense de Energia - COPEL,COPEL       ON      NM,29.73,-23.2505,2055156.0,270.4312
2021-03-18,0.75,CSAN3.SA,-3.2085933845397485,2021,CSAN3,Energy,Oil & Gas Refining & Marketing,Cosan S.A.,COSAN       ON  ATZ NM,33.1987,-27.2426,9686766.0,125.2659
2021-03-18,0.75,CSMG3.SA,7.562811111860368,2021,CSMG3,Utilities,Utilities - Regulated Water,Companhia de Saneamento de Minas Gerais,COPASA      ON      NM,29.6826,-27.6927,2165332.0,23.9826
2021-03-18,0.75,CSNA3.SA,34.793589558178326,2021,CSNA3,Basic Materials,Steel,Companhia Siderúrgica Nacional,SID NACIONALON,49.75,-60.6678,13495349.0,221.6475
2021-03-18,0.75,CURY3.SA,12.108140787466382,2021,CURY3,Real Estate,Real Estate - Development,Cury Construtora e Incorporadora S.A.,CURY S/A    ON      NM,37.5122,-40.7269,910090.0,-21.0259
2021-03-18,0.75,CYRE3.SA,2.809001882082618,2021,CYRE3,Consumer Cyclical,Residential Construction,Cyrela Brazil Realty S.A. Empreendimentos e Participações,CYRELA REALTON      NM,44.5979,-53.8053,6972036.0,52.509
2021-03-18,0.75,DIRR3.SA,3.903179458070527,2021,DIRR3,Real Estate,Real Estate - Development,Direcional Engenharia S.A.,DIRECIONAL  ON      NM,45.3006,-36.4847,4906163.0,188.0266
2021-03-18,0.75,EGIE3.SA,-0.7102273305201634,2021,EGIE3,Utilities,Utilities - Renewable,Engie Brasil Energia S.A.,ENGIE BRASILON      NM,19.6169,-17.6396,2106025.0,78.9555
2021-03-18,0.75,EMBJ3.SA,8.95933902497612,2021,EMBJ3,Industrials,Aerospace & Defense,Embraer S.A.,EMBRAER     ON      NM,55.5929,-29.7505,12497027.0,21.6624
2021-03-18,0.75,ENEV3.SA,0.8474576271186418,2021,ENEV3,Utilities,Utilities - Diversified,Eneva S.A.,ENEVA       ON      NM,35.6318,-26.1249,6316555.0,301.4184
2021-03-18,0.75,ENGI11.SA,-4.2936673793744,2021,ENGI11,Utilities,Utilities - Regulated Electric,Energisa S.A.,ENERGISA    UNT     N2,27.9343,-21.1014,1711024.0,81.9292
2021-03-18,0.75,EQTL3.SA,12.039556350110448,2021,EQTL3,Utilities,Utilities - Regulated Electric,Equatorial S.A.,EQUATORIAL  ON      NM,28.2734,-15.6621,7461613.0,84.5987
2021-03-18,0.75,FLRY3.SA,7.424958164744777,2021,FLRY3,Healthcare,Diagnostics & Research,Fleury S.A.,FLEURY      ON      NM,27.9189,-39.5092,1980672.0,-29.823
2021-03-18,0.75,GGBR4.SA,13.582391061990418,2021,GGBR4,Basic Materials,Steel,Gerdau S.A.,GERDAU      PN      N1,37.7146,-33.9307,18586514.0,150.3355
2021-03-18,0.75,GOAU4.SA,16.430796292726612,2021,GOAU4,Basic Materials,Steel,Metalurgica Gerdau S.A.,GERDAU MET  PN      N1,34.8549,-30.3657,15291897.0,146.0012
2021-03-18,0.75,HAPV3.SA,0.39267729340599633,2021,HAPV3,Financial Services,Insurance - Life,Hapvida Participações e Investimentos S.A.,HAPVIDA     ON      NM,38.0095,-44.4121,908612.0,90.9564
2021-03-18,0.75,HYPE3.SA,8.724281490447572,2021,HYPE3,Healthcare,Drug Manufacturers - Specialty & Generic,Hypera S.A.,HYPERA      ON      NM,29.8522,-26.8779,3107553.0,-9.5246
2021-03-18,0.75,ISAE4.SA,8.216934226476337,2021,ISAE4,Utilities,Utilities - Independent Power Producers,ISA Energía Brasil S.A.,ISA ENERGIA PN      N1,21.4624,-14.4727,1497400.0,129.586
2021-03-18,0.75,ITSA4.SA,-1.1571992393170083,2021,ITSA4,Industrials,Conglomerates,Itaúsa S.A.,ITAUSA      PN  EJ  N1,26.2416,-20.577,40648492.0,21.1099
2021-03-18,0.75,ITUB4.SA,-0.6866357542445356,2021,ITUB4,Financial Services,Banks - Regional,Itaú Unibanco Holding S.A.,ITAUUNIBANCOPN  EJ  N1,33.2753,-35.8692,42366440.0,-10.8728
2021-03-18,0.75,KLBN11.SA,4.420084300716853,2021,KLBN11,Basic Materials,Paper & Paper Products,Klabin S.A.,KLABIN S/A  UNT     N2,28.2638,-28.4251,6963371.0,60.1234
2021-03-18,0.75,LREN3.SA,11.31146847199953,2021,LREN3,Consumer Cyclical,Department Stores,Lojas Renner S.A.,LOJAS RENNERON      NM,36.2787,-45.5132,11402022.0,-11.5449
2021-03-18,0.75,MBRF3.SA,22.66696713662708,2021,MBRF3,Consumer Defensive,Packaged Foods,MBRF Global Foods Company S.A.,MARFRIG     ON      NM,34.4588,-24.7292,8652272.0,243.9508
2021-03-18,0.75,MGLU3.SA,-1.6599441666144132,2021,MGLU3,Consumer Cyclical,Specialty Retail,Magazine Luiza S.A.,MAGAZ LUIZA ON      NM,50.4884,-78.1091,5092205.0,195.4173
2021-03-18,0.75,MOTV3.SA,-1.9360880363742172,2021,MOTV3,Industrials,Infrastructure Operations,Motiva Infraestrutura de Mobilidade S.A.,MOTIVA SA   ON      NM,34.3352,-21.0937,12095594.0,-18.2227
2021-03-18,0.75,MRVE3.SA,6.091364973832314,2021,MRVE3,Real Estate,Real Estate - Development,MRV Engenharia e Participações S.A.,MRV         ON      NM,37.9165,-49.6816,4638573.0,7.321
2021-03-18,0.75,MULT3.SA,1.8795380929494732,2021,MULT3,Real Estate,Real Estate Services,Multiplan Empreendimentos Imobiliários S.A.,MULTIPLAN   ON      N2,37.0012,-37.6352,7063838.0,-15.5151
2021-03-18,0.75,PETR3.SA,-0.4259526405179126,2021,PETR3,Energy,Oil & Gas Integrated,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   ON  EJ  N2,40.5788,-33.7441,21621201.0,125.1495
2021-03-18,0.75,PETR4.SA,-1.1566583113533424,2021,PETR4,Energy,Oil & Gas Integrated,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   PN  EX  N2,40.6916,-32.198,79133022.0,127.9673
2021-03-18,0.75,POMO4.SA,-4.642821831479371,2021,POMO4,Industrials,Farm & Heavy Construction Machinery,Marcopolo S.A.,MARCOPOLO   PN      N2,37.7375,-28.0899,8446006.0,-13.6182
2021-03-18,0.75,PRIO3.SA,4.482062287150024,2021,PRIO3,Energy,Oil & Gas E&P,Prio S.A.,PRIO        ON      NM,53.1845,-32.1137,22337643.0,1109.4792
2021-03-18,0.75,PSSA3.SA,-0.5621025482843156,2021,PSSA3,Financial Services,Insurance - Diversified,Porto Seguro S.A.,PORTO SEGUROON      NM,27.5152,-28.7745,2441730.0,45.7776
2021-03-18,0.75,RADL3.SA,-4.329338024180707,2021,RADL3,Healthcare,Pharmaceutical Retailers,Raia Drogasil S.A.,RAIADROGASILON      NM,30.6071,-24.504,6243554.0,38.7269
2021-03-18,0.75,RAIL3.SA,1.1555028435002335,2021,RAIL3,Industrials,Railroads,Rumo S.A.,RUMO S.A.   ON      NM,32.3956,-26.3134,10854489.0,36.7205
2021-03-18,0.75,RDOR3.SA,9.913713395703482,2021,RDOR3,Healthcare,Medical Care Facilities,Rede D'Or São Luiz S.A.,REDE D OR   ON      NM,33.0666,-43.0691,2852401.0,-31.1409
2021-03-18,0.75,RENT3.SA,8.388715542440984,2021,RENT3,Industrials,Rental & Leasing Services,Localiza Rent a Car S.A.,LOCALIZA    ON      NM,39.1078,-38.3985,6229849.0,153.4345
2021-03-18,0.75,SANB11.SA,-4.533124287761314,2021,SANB11,Financial Services,Banks - Regional,Banco Santander (Brasil) S.A.,SANTANDER BRUNT,31.8448,-27.9071,2483322.0,22.9739
2021-03-18,0.75,SBSP3.SA,0.35015038280761246,2021,SBSP3,Utilities,Utilities - Regulated Water,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,SABESP      ON      NM,32.8199,-26.6681,17039630.0,27.896
2021-03-18,0.75,SLCE3.SA,18.928133227927034,2021,SLCE3,Consumer Defensive,Farm Products,SLC Agrícola S.A.,SLC AGRICOLAON      NM,38.7203,-34.4309,3610437.0,275.0838
2021-03-18,0.75,SUZB3.SA,-3.8918695109224744,2021,SUZB3,Basic Materials,Paper & Paper Products,Suzano S.A.,SUZANO S.A. ON      NM,32.0497,-38.8987,7709065.0,224.9712
2021-03-18,0.75,TAEE11.SA,12.025672742929938,2021,TAEE11,Utilities,Utilities - Regulated Electric,Transmissora Aliança de Energia Elétrica S.A.,TAESA       UNT     N2,21.0066,-13.1236,1998609.0,157.5411
2021-03-18,0.75,TIMS3.SA,-7.326252659965949,2021,TIMS3,Communication Services,Telecom Services,TIM S.A.,TIM         ON      NM,26.1425,-22.1191,6256143.0,13.442
2021-03-18,0.75,TOTS3.SA,7.748165625624637,2021,TOTS3,Technology,Software - Application,TOTVS S.A.,TOTVS       ON      NM,38.054,-30.8191,4352367.0,196.7211
2021-03-18,0.75,UGPA3.SA,6.40766519964282,2021,UGPA3,Energy,Oil & Gas Refining & Marketing,Ultrapar Participações S.A.,ULTRAPAR    ON      NM,61.9938,-36.2317,10912589.0,-9.4859
2021-03-18,0.75,USIM5.SA,21.31608210976752,2021,USIM5,Basic Materials,Steel,Usinas Siderúrgicas de Minas Gerais S.A.,USIMINAS    PNA     N1,48.2184,-45.6409,21891257.0,76.3158
2021-03-18,0.75,VALE3.SA,14.654983889785523,2021,VALE3,Basic Materials,Other Industrial Metals & Mining,Vale S.A.,VALE        ON      NM,34.3349,-41.343,27345452.0,144.6068
2021-03-18,0.75,VAMO3.SA,8.938524741749854,2021,VAMO3,Industrials,Rental & Leasing Services,"Vamos Locação de Caminhões, Máquinas e Equipamentos S.A.",VAMOS       ON      NM,44.0856,-41.6384,2937707.0,49.3096
2021-03-18,0.75,VBBR3.SA,2.2379458119233364,2021,VBBR3,Consumer Cyclical,Specialty Retail,Vibra Energia S.A.,VIBRA       ON      NM,34.3762,-27.8476,11583342.0,25.6548
2021-03-18,0.75,VIVA3.SA,9.47098646529243,2021,VIVA3,Consumer Cyclical,Luxury Goods,Vivara Participações S.A.,VIVARA S.A. ON      NM,36.6862,-31.1343,1105901.0,9.6898
2021-03-18,0.75,VIVT3.SA,-2.577470133711779,2021,VIVT3,Communication Services,Telecom Services,Telefônica Brasil S.A.,TELEF BRASILON  EJ,21.2561,-13.2941,5262377.0,63.627
2021-03-18,0.75,WEGE3.SA,7.138066671206711,2021,WEGE3,Industrials,Electrical Equipment & Parts,WEG S.A.,WEG         ON      NM,33.9114,-31.8399,9263376.0,261.249
2021-03-18,0.75,YDUQ3.SA,16.945451936213594,2021,YDUQ3,Consumer Defensive,Education & Training Services,Yduqs Participações S.A.,YDUQS PART  ON      NM,45.07,-43.4648,2948396.0,-31.4392
2021-05-06,0.75,ABEV3.SA,19.555829739654996,2021,ABEV3,Consumer Defensive,Beverages - Brewers,Ambev S.A.,AMBEV S/A   ON,29.2669,-23.4694,24324766.0,-19.2643
2021-05-06,0.75,ALOS3.SA,12.919338153560055,2021,ALOS3,Real Estate,Real Estate Services,Allos S.A.,ALLOS       ON      NM,38.0729,-40.1933,1455344.0,-9.5947
2021-05-06,0.75,ASAI3.SA,-1.1239823379257108,2021,ASAI3,Consumer Defensive,Grocery Stores,Sendas Distribuidora S.A.,ASSAI       ON      NM,28.0143,-35.9644,10106080.0,-8.6596
2021-05-06,0.75,AXIA3.SA,20.66138789186571,2021,AXIA3,Utilities,Utilities - Renewable,AXIA Energia SA,AXIA ENERGIAON      NM,40.8011,-32.5836,6330271.0,104.8847
2021-05-06,0.75,AZZA3.SA,5.808349330547347,2021,AZZA3,Consumer Cyclical,Footwear & Accessories,Azzas 2154 S.A.,AZZAS 2154  ON  ATZ NM,33.8154,-33.3796,723640.0,46.8847
2021-05-06,0.75,B3SA3.SA,-3.0371160339445424,2021,B3SA3,Financial Services,Financial Data & Stock Exchanges,"B3 S.A. - Brasil, Bolsa, Balcão",B3          ON      NM,36.1232,-46.1879,42962121.0,68.9223
2021-05-06,0.75,BBAS3.SA,20.920459381019008,2021,BBAS3,Financial Services,Banks - Regional,Banco do Brasil S.A.,BRASIL      ON  EJ  NM,30.5501,-28.9076,31911556.0,8.9066
2021-05-06,0.75,BBDC3.SA,14.806434323585705,2021,BBDC3,Financial Services,Banks - Regional,Banco Bradesco S.A.,BRADESCO    ON  EJ  N1,30.2782,-30.8877,7919603.0,-5.662
2021-05-06,0.75,BBDC4.SA,16.83161674029996,2021,BBDC4,Financial Services,Banks - Regional,Banco Bradesco S.A.,BRADESCO    PN  EJ  N1,31.5684,-31.3139,47953441.0,3.4401
2021-05-06,0.75,BBSE3.SA,5.173923442459483,2021,BBSE3,Financial Services,Insurance - Diversified,BB Seguridade Participações S.A.,BBSEGURIDADEON      NM,23.6663,-36.0533,6038552.0,-0.0834
2021-05-06,0.75,BEEF3.SA,0.2970209183133621,2021,BEEF3,Consumer Defensive,Packaged Foods,Minerva S.A.,MINERVA     ON      NM,37.9316,-30.4464,8863650.0,11.3923
2021-05-06,0.75,BPAC11.SA,9.249307024227903,2021,BPAC11,Financial Services,Capital Markets,Banco BTG Pactual S.A.,BTGP BANCO  UNT     N2,38.793,-37.9159,12659790.0,409.1816
2021-05-06,0.75,BRAP4.SA,-4.340194073633386,2021,BRAP4,Financial Services,Asset Management,Bradespar S.A.,BRADESPAR   PN      N1,35.7299,-36.2803,6313304.0,249.6209
2021-05-06,0.75,BRAV3.SA,2.0792007975050764,2021,BRAV3,Energy,Oil & Gas E&P,Brava Energia S.A.,BRAVA       ON      NM,49.5279,-43.3307,1757481.0,61.5031
2021-05-06,0.75,BRKM5.SA,12.811188893045845,2021,BRKM5,Basic Materials,Chemicals,Braskem S.A.,BRASKEM     PNA     N1,48.5612,-34.1456,3563860.0,66.4045
2021-05-06,0.75,CEAB3.SA,16.840411998606886,2021,CEAB3,Consumer Cyclical,Specialty Retail,C&A Modas S.A.,CEA MODAS   ON      NM,47.1636,-61.1365,2403388.0,-65.3437
2021-05-06,0.75,CMIG4.SA,14.904245056379528,2021,CMIG4,Utilities,Utilities - Regulated Electric,Companhia Energética de Minas Gerais - CEMIG,CEMIG       PN      N1,28.9398,-25.5082,16523159.0,183.531
2021-05-06,0.75,CMIN3.SA,-10.922759961572549,2021,CMIN3,Basic Materials,Steel,CSN Mineração S.A.,CSNMINERACAOON      N2,39.8965,-50.4206,8745174.0,-23.3682
2021-05-06,0.75,COGN3.SA,19.638238416969344,2021,COGN3,Consumer Defensive,Education & Training Services,Cogna Educação S.A.,COGNA ON    ON      NM,48.8652,-51.2448,47324133.0,-85.9478
2021-05-06,0.75,CPFE3.SA,6.488425014762722,2021,CPFE3,Utilities,Utilities - Regulated Electric,CPFL Energia S.A.,CPFL ENERGIAON      NM,26.8423,-23.8725,2644287.0,71.2473
2021-05-06,0.75,CPLE3.SA,5.30165231843216,2021,CPLE3,Utilities,Utilities - Regulated Electric,Companhia Paranaense de Energia - COPEL,COPEL       ON      NM,29.73,-23.2505,2055156.0,270.4312
2021-05-06,0.75,CSAN3.SA,10.711074513006814,2021,CSAN3,Energy,Oil & Gas Refining & Marketing,Cosan S.A.,COSAN       ON  ATZ NM,33.1987,-27.2426,9686766.0,125.2659
2021-05-06,0.75,CSMG3.SA,3.3062743176659026,2021,CSMG3,Utilities,Utilities - Regulated Water,Companhia de Saneamento de Minas Gerais,COPASA      ON      NM,29.6826,-27.6927,2165332.0,23.9826
2021-05-06,0.75,CSNA3.SA,-9.895327786913644,2021,CSNA3,Basic Materials,Steel,Companhia Siderúrgica Nacional,SID NACIONALON,49.75,-60.6678,13495349.0,221.6475
2021-05-06,0.75,CURY3.SA,-3.666996033323844,2021,CURY3,Real Estate,Real Estate - Development,Cury Construtora e Incorporadora S.A.,CURY S/A    ON      NM,37.5122,-40.7269,910090.0,-21.0259
2021-05-06,0.75,CXSE3.SA,6.849333849150607,2021,CXSE3,Financial Services,Insurance - Diversified,Caixa Seguridade Participações S.A.,CAIXA SEGURION      NM,41.064,-42.0582,4103093.0,-14.1661
2021-05-06,0.75,CYRE3.SA,8.668613862112107,2021,CYRE3,Consumer Cyclical,Residential Construction,Cyrela Brazil Realty S.A. Empreendimentos e Participações,CYRELA REALTON      NM,44.5979,-53.8053,6972036.0,52.509
2021-05-06,0.75,DIRR3.SA,13.752294308698465,2021,DIRR3,Real Estate,Real Estate - Development,Direcional Engenharia S.A.,DIRECIONAL  ON      NM,45.3006,-36.4847,4906163.0,188.0266
2021-05-06,0.75,EGIE3.SA,3.2909028928368222,2021,EGIE3,Utilities,Utilities - Renewable,Engie Brasil Energia S.A.,ENGIE BRASILON      NM,19.6169,-17.6396,2106025.0,78.9555
2021-05-06,0.75,EMBJ3.SA,1.5891743977529904,2021,EMBJ3,Industrials,Aerospace & Defense,Embraer S.A.,EMBRAER     ON      NM,55.5929,-29.7505,12497027.0,21.6624
2021-05-06,0.75,ENEV3.SA,16.417916937053857,2021,ENEV3,Utilities,Utilities - Diversified,Eneva S.A.,ENEVA       ON      NM,35.6318,-26.1249,6316555.0,301.4184
2021-05-06,0.75,ENGI11.SA,5.637911172139964,2021,ENGI11,Utilities,Utilities - Regulated Electric,Energisa S.A.,ENERGISA    UNT     N2,27.9343,-21.1014,1711024.0,81.9292
